left_trace_id,right_trace_id,left_prompt_id,right_prompt_id,left_family,right_family,left_outcome,right_outcome,same_family,same_outcome,js_divergence,tv_distance
trace_00016,trace_00033,arith_004,temporal_007,arithmetic,temporal_ordering,correct,correct,False,True,0.5408520829727551,0.6666666666666666
trace_00016,trace_00034,arith_004,causal_007,arithmetic,causal_micro_world,correct,incorrect,False,False,0.5408520829727551,0.6666666666666666
trace_00016,trace_00035,arith_004,commonsense_007,arithmetic,commonsense_multihop,correct,incorrect,False,False,0.27104451158356513,0.33333333333333337
trace_00016,trace_00036,arith_004,arith_008,arithmetic,arithmetic,correct,correct,True,True,0.4077660030601058,0.6
trace_00016,trace_00037,arith_004,logic_008,arithmetic,symbolic_logic,correct,correct,False,True,1.0,0.9999999999999999
trace_00016,trace_00038,arith_004,temporal_008,arithmetic,temporal_ordering,correct,incorrect,False,False,0.5408520829727551,0.6666666666666666
trace_00016,trace_00039,arith_004,causal_008,arithmetic,causal_micro_world,correct,incorrect,False,False,0.5954372523105548,0.6666666666666666
trace_00016,trace_00040,arith_004,commonsense_008,arithmetic,commonsense_multihop,correct,incorrect,False,False,0.7126417936566767,0.75
trace_00016,trace_00041,arith_004,arith_009,arithmetic,arithmetic,correct,correct,True,True,0.3512332756451951,0.5238095238095237
trace_00016,trace_00042,arith_004,logic_009,arithmetic,symbolic_logic,correct,incorrect,False,False,0.6125474873813833,0.75
trace_00016,trace_00043,arith_004,temporal_009,arithmetic,temporal_ordering,correct,incorrect,False,False,0.20751874963942185,0.3333333333333333
trace_00016,trace_00044,arith_004,causal_009,arithmetic,causal_micro_world,correct,correct,False,True,0.5408520829727551,0.6666666666666666
trace_00016,trace_00045,arith_004,commonsense_009,arithmetic,commonsense_multihop,correct,incorrect,False,False,0.6622817371734298,0.7999999999999999
trace_00016,trace_00046,arith_004,arith_010,arithmetic,arithmetic,correct,correct,True,True,0.4077660030601058,0.6
trace_00016,trace_00047,arith_004,logic_010,arithmetic,symbolic_logic,correct,incorrect,False,False,0.4591479170272448,0.6666666666666667
trace_00016,trace_00048,arith_004,temporal_010,arithmetic,temporal_ordering,correct,incorrect,False,False,0.20751874963942185,0.3333333333333333
trace_00016,trace_00049,arith_004,causal_010,arithmetic,causal_micro_world,correct,incorrect,False,False,0.6666666666666666,0.6666666666666666
trace_00016,trace_00050,arith_004,commonsense_010,arithmetic,commonsense_multihop,correct,correct,False,True,0.6666666666666666,0.6666666666666666
trace_00016,trace_00051,arith_004,arith_011,arithmetic,arithmetic,correct,incorrect,True,False,0.7126417936566767,0.75
trace_00016,trace_00052,arith_004,logic_011,arithmetic,symbolic_logic,correct,correct,False,True,0.20751874963942185,0.3333333333333333
trace_00016,trace_00053,arith_004,temporal_011,arithmetic,temporal_ordering,correct,incorrect,False,False,0.42528358731335336,0.5
trace_00016,trace_00054,arith_004,causal_011,arithmetic,causal_micro_world,correct,incorrect,False,False,0.5408520829727551,0.6666666666666666
trace_00016,trace_00055,arith_004,commonsense_011,arithmetic,commonsense_multihop,correct,correct,False,True,0.5803376670330035,0.7142857142857142
trace_00016,trace_00056,arith_004,arith_012,arithmetic,arithmetic,correct,correct,True,True,1.0,1.0
trace_00016,trace_00057,arith_004,logic_012,arithmetic,symbolic_logic,correct,correct,False,True,0.4591479170272448,0.6666666666666667
trace_00016,trace_00058,arith_004,temporal_012,arithmetic,temporal_ordering,correct,incorrect,False,False,0.20751874963942185,0.3333333333333333
trace_00016,trace_00059,arith_004,causal_012,arithmetic,causal_micro_world,correct,correct,False,True,1.0,1.0
trace_00016,trace_00060,arith_004,commonsense_012,arithmetic,commonsense_multihop,correct,incorrect,False,False,1.0,0.9999999999999999
trace_00016,trace_00061,arith_004,arith_013,arithmetic,arithmetic,correct,correct,True,True,0.3658632937969324,0.5
trace_00016,trace_00062,arith_004,logic_013,arithmetic,symbolic_logic,correct,correct,False,True,1.0,1.0
trace_00016,trace_00063,arith_004,temporal_013,arithmetic,temporal_ordering,correct,incorrect,False,False,1.0,0.9999999999999999
trace_00016,trace_00064,arith_004,causal_013,arithmetic,causal_micro_world,correct,incorrect,False,False,0.5408520829727551,0.6666666666666666
trace_00016,trace_00065,arith_004,commonsense_013,arithmetic,commonsense_multihop,correct,incorrect,False,False,0.32518928103806,0.5
trace_00016,trace_00066,arith_004,arith_014,arithmetic,arithmetic,correct,correct,True,True,0.6666666666666666,0.6666666666666666
trace_00016,trace_00067,arith_004,logic_014,arithmetic,symbolic_logic,correct,incorrect,False,False,0.0,0.0
trace_00016,trace_00068,arith_004,temporal_014,arithmetic,temporal_ordering,correct,incorrect,False,False,0.6666666666666666,0.6666666666666666
trace_00016,trace_00069,arith_004,causal_014,arithmetic,causal_micro_world,correct,correct,False,True,1.0,0.9999999999999999
trace_00016,trace_00070,arith_004,commonsense_014,arithmetic,commonsense_multihop,correct,correct,False,True,0.3112781244591328,0.5
trace_00016,trace_00071,arith_004,arith_015,arithmetic,arithmetic,correct,correct,True,True,1.0,1.0
trace_00016,trace_00072,arith_004,logic_015,arithmetic,symbolic_logic,correct,incorrect,False,False,0.7704260414863775,0.8333333333333333
trace_00016,trace_00073,arith_004,temporal_015,arithmetic,temporal_ordering,correct,incorrect,False,False,0.236452797660028,0.3999999999999999
trace_00016,trace_00074,arith_004,causal_015,arithmetic,causal_micro_world,correct,correct,False,True,0.1908745046211096,0.33333333333333337
trace_00016,trace_00075,arith_004,commonsense_015,arithmetic,commonsense_multihop,correct,correct,False,True,0.7126417936566767,0.7499999999999999
trace_00016,trace_00076,arith_004,arith_016,arithmetic,arithmetic,correct,correct,True,True,0.3512332756451951,0.5238095238095237
trace_00016,trace_00077,arith_004,logic_016,arithmetic,symbolic_logic,correct,correct,False,True,0.5408520829727551,0.6666666666666666
trace_00016,trace_00078,arith_004,temporal_016,arithmetic,temporal_ordering,correct,incorrect,False,False,0.32518928103806,0.5
trace_00016,trace_00079,arith_004,causal_016,arithmetic,causal_micro_world,correct,incorrect,False,False,1.0,0.9999999999999999
trace_00016,trace_00080,arith_004,commonsense_016,arithmetic,commonsense_multihop,correct,correct,False,True,0.42528358731335336,0.5
trace_00016,trace_00081,arith_004,arith_017,arithmetic,arithmetic,correct,correct,True,True,0.7126417936566767,0.75
trace_00016,trace_00082,arith_004,logic_017,arithmetic,symbolic_logic,correct,incorrect,False,False,0.020720839623908215,0.16666666666666666
trace_00016,trace_00083,arith_004,temporal_017,arithmetic,temporal_ordering,correct,incorrect,False,False,0.6666666666666666,0.6666666666666666
trace_00016,trace_00084,arith_004,causal_017,arithmetic,causal_micro_world,correct,correct,False,True,0.42528358731335336,0.5
trace_00016,trace_00085,arith_004,commonsense_017,arithmetic,commonsense_multihop,correct,incorrect,False,False,0.3333333333333333,0.3333333333333333
trace_00016,trace_00086,arith_004,arith_018,arithmetic,arithmetic,correct,correct,True,True,0.6666666666666666,0.6666666666666666
trace_00016,trace_00087,arith_004,logic_018,arithmetic,symbolic_logic,correct,correct,False,True,0.6666666666666666,0.6666666666666666
trace_00016,trace_00088,arith_004,temporal_018,arithmetic,temporal_ordering,correct,incorrect,False,False,1.0,0.9999999999999999
trace_00016,trace_00089,arith_004,causal_018,arithmetic,causal_micro_world,correct,correct,False,True,0.32518928103806,0.5
trace_00016,trace_00090,arith_004,commonsense_018,arithmetic,commonsense_multihop,correct,incorrect,False,False,0.32518928103806,0.5
trace_00016,trace_00091,arith_004,arith_019,arithmetic,arithmetic,correct,correct,True,True,0.7126417936566767,0.75
trace_00016,trace_00092,arith_004,logic_019,arithmetic,symbolic_logic,correct,correct,False,True,0.4696226686166433,0.6666666666666666
trace_00016,trace_00093,arith_004,temporal_019,arithmetic,temporal_ordering,correct,incorrect,False,False,0.5408520829727551,0.6666666666666666
trace_00016,trace_00094,arith_004,causal_019,arithmetic,causal_micro_world,correct,correct,False,True,0.20751874963942185,0.3333333333333333
trace_00016,trace_00095,arith_004,commonsense_019,arithmetic,commonsense_multihop,correct,correct,False,True,0.20751874963942185,0.3333333333333333
trace_00016,trace_00096,arith_004,arith_020,arithmetic,arithmetic,correct,correct,True,True,0.32518928103806,0.5
trace_00016,trace_00097,arith_004,logic_020,arithmetic,symbolic_logic,correct,incorrect,False,False,0.42528358731335336,0.5
trace_00016,trace_00098,arith_004,temporal_020,arithmetic,temporal_ordering,correct,incorrect,False,False,0.6666666666666666,0.6666666666666666
trace_00016,trace_00099,arith_004,causal_020,arithmetic,causal_micro_world,correct,correct,False,True,0.42528358731335336,0.5
trace_00016,trace_00100,arith_004,commonsense_020,arithmetic,commonsense_multihop,correct,correct,False,True,0.2978039929652123,0.4666666666666667
trace_00017,trace_00018,logic_004,temporal_004,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.42528358731335336,0.5
trace_00017,trace_00019,logic_004,causal_004,symbolic_logic,causal_micro_world,correct,correct,False,True,0.6666666666666666,0.6666666666666666
trace_00017,trace_00020,logic_004,commonsense_004,symbolic_logic,commonsense_multihop,correct,incorrect,False,False,0.42528358731335336,0.5
trace_00017,trace_00021,logic_004,arith_005,symbolic_logic,arithmetic,correct,correct,False,True,0.5408520829727551,0.6666666666666666
trace_00017,trace_00022,logic_004,logic_005,symbolic_logic,symbolic_logic,correct,correct,True,True,0.42528358731335336,0.5
trace_00017,trace_00023,logic_004,temporal_005,symbolic_logic,temporal_ordering,correct,correct,False,True,0.5954372523105548,0.6666666666666666
trace_00017,trace_00024,logic_004,causal_005,symbolic_logic,causal_micro_world,correct,correct,False,True,0.20751874963942185,0.3333333333333333
trace_00017,trace_00025,logic_004,commonsense_005,symbolic_logic,commonsense_multihop,correct,correct,False,True,0.42528358731335336,0.5
trace_00017,trace_00026,logic_004,arith_006,symbolic_logic,arithmetic,correct,correct,False,True,0.236452797660028,0.3999999999999999
trace_00017,trace_00027,logic_004,logic_006,symbolic_logic,symbolic_logic,correct,correct,True,True,0.42528358731335336,0.5
trace_00017,trace_00028,logic_004,temporal_006,symbolic_logic,temporal_ordering,correct,incorrect,False,False,1.0,1.0
trace_00017,trace_00029,logic_004,causal_006,symbolic_logic,causal_micro_world,correct,correct,False,True,0.020720839623908215,0.16666666666666666
trace_00017,trace_00030,logic_004,commonsense_006,symbolic_logic,commonsense_multihop,correct,incorrect,False,False,0.5408520829727551,0.6666666666666666
trace_00017,trace_00031,logic_004,arith_007,symbolic_logic,arithmetic,correct,correct,False,True,0.20751874963942185,0.3333333333333333
trace_00017,trace_00032,logic_004,logic_007,symbolic_logic,symbolic_logic,correct,correct,True,True,0.42528358731335336,0.5
trace_00017,trace_00033,logic_004,temporal_007,symbolic_logic,temporal_ordering,correct,correct,False,True,1.0,0.9999999999999999
trace_00017,trace_00034,logic_004,causal_007,symbolic_logic,causal_micro_world,correct,incorrect,False,False,0.20751874963942185,0.3333333333333333
trace_00017,trace_00035,logic_004,commonsense_007,symbolic_logic,commonsense_multihop,correct,incorrect,False,False,0.27104451158356513,0.33333333333333337
trace_00017,trace_00036,logic_004,arith_008,symbolic_logic,arithmetic,correct,correct,False,True,0.4077660030601058,0.5999999999999999
trace_00017,trace_00037,logic_004,logic_008,symbolic_logic,symbolic_logic,correct,correct,True,True,0.5954372523105548,0.6666666666666666
trace_00017,trace_00038,logic_004,temporal_008,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.20751874963942185,0.3333333333333333
trace_00017,trace_00039,logic_004,causal_008,symbolic_logic,causal_micro_world,correct,incorrect,False,False,0.5954372523105548,0.6666666666666666
trace_00017,trace_00040,logic_004,commonsense_008,symbolic_logic,commonsense_multihop,correct,incorrect,False,False,0.7126417936566767,0.75
trace_00017,trace_00041,logic_004,arith_009,symbolic_logic,arithmetic,correct,correct,False,True,0.5180495027954102,0.7142857142857142
trace_00017,trace_00042,logic_004,logic_009,symbolic_logic,symbolic_logic,correct,incorrect,True,False,0.32518928103806,0.5
trace_00017,trace_00043,logic_004,temporal_009,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.20751874963942185,0.3333333333333333
trace_00017,trace_00044,logic_004,causal_009,symbolic_logic,causal_micro_world,correct,correct,False,True,0.20751874963942185,0.3333333333333333
trace_00017,trace_00045,logic_004,commonsense_009,symbolic_logic,commonsense_multihop,correct,incorrect,False,False,0.2978039929652123,0.4666666666666667
trace_00017,trace_00046,logic_004,arith_010,symbolic_logic,arithmetic,correct,correct,False,True,0.4077660030601058,0.5999999999999999
trace_00017,trace_00047,logic_004,logic_010,symbolic_logic,symbolic_logic,correct,incorrect,True,False,1.0,1.0
trace_00017,trace_00048,logic_004,temporal_010,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.5408520829727551,0.6666666666666666
trace_00017,trace_00049,logic_004,causal_010,symbolic_logic,causal_micro_world,correct,incorrect,False,False,1.0,1.0
trace_00017,trace_00050,logic_004,commonsense_010,symbolic_logic,commonsense_multihop,correct,correct,False,True,0.6666666666666666,0.6666666666666666
trace_00017,trace_00051,logic_004,arith_011,symbolic_logic,arithmetic,correct,incorrect,False,False,1.0,1.0
trace_00017,trace_00052,logic_004,logic_011,symbolic_logic,symbolic_logic,correct,correct,True,True,0.5408520829727551,0.6666666666666666
trace_00017,trace_00053,logic_004,temporal_011,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.020720839623908215,0.16666666666666666
trace_00017,trace_00054,logic_004,causal_011,symbolic_logic,causal_micro_world,correct,incorrect,False,False,0.20751874963942185,0.3333333333333333
trace_00017,trace_00055,logic_004,commonsense_011,symbolic_logic,commonsense_multihop,correct,correct,False,True,0.5803376670330035,0.7142857142857142
trace_00017,trace_00056,logic_004,arith_012,symbolic_logic,arithmetic,correct,correct,False,True,1.0,1.0
trace_00017,trace_00057,logic_004,logic_012,symbolic_logic,symbolic_logic,correct,correct,True,True,1.0,1.0
trace_00017,trace_00058,logic_004,temporal_012,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.20751874963942185,0.3333333333333333
